Hora,Nombre completo del usuario,Nombre evento,Descripción,Dirección IP
10/03/2022 10:44,Squirtle,Actividad BigBlueButtonBN visualizada,The user with id 98 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
10/03/2022 09:57,Raticate,Actividad BigBlueButtonBN visualizada,The user with id 7 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.81.154.230
10/03/2022 08:03,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.231.57
10/03/2022 08:03,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.231.57
10/03/2022 00:54,Exeggutor,Actividad BigBlueButtonBN visualizada,The user with id 6 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.111.235
9/03/2022 23:50,Pidgeotto,Actividad BigBlueButtonBN visualizada,The user with id 9 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
9/03/2022 23:50,Pidgeotto,Actividad BigBlueButtonBN visualizada,The user with id 9 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
9/03/2022 23:49,Pidgeotto,Actividad BigBlueButtonBN visualizada,The user with id 9 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
9/03/2022 23:49,Pidgeotto,Actividad BigBlueButtonBN visualizada,The user with id 9 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
9/03/2022 21:59,Exeggutor,Actividad BigBlueButtonBN visualizada,The user with id 6 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.111.235
9/03/2022 18:45,Exeggutor,Actividad BigBlueButtonBN visualizada,The user with id 6 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.111.235
9/03/2022 18:23,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
9/03/2022 18:09,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
9/03/2022 17:53,Jigglypuff,Actividad BigBlueButtonBN visualizada,The user with id 126 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191176156
9/03/2022 17:21,Oddish,Actividad BigBlueButtonBN visualizada,The user with id 102 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.19.17.210
9/03/2022 17:21,Oddish,Actividad BigBlueButtonBN visualizada,The user with id 102 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.19.17.210
9/03/2022 17:01,Squirtle,Actividad BigBlueButtonBN visualizada,The user with id 98 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
9/03/2022 16:37,Weezing,Actividad BigBlueButtonBN visualizada,The user with id 76 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.45.124.148
9/03/2022 16:36,Hitmonlee,Actividad BigBlueButtonBN visualizada,The user with id 77 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.191.1.158
9/03/2022 16:36,Hitmonlee,Actividad BigBlueButtonBN visualizada,The user with id 77 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.191.1.158
9/03/2022 16:06,Weedle,Actividad BigBlueButtonBN visualizada,The user with id 5 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.19.50
9/03/2022 15:55,Squirtle,Actividad BigBlueButtonBN visualizada,The user with id 98 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
9/03/2022 15:51,Squirtle,Actividad BigBlueButtonBN visualizada,The user with id 98 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
9/03/2022 15:32,Nidoran,Actividad BigBlueButtonBN visualizada,The user with id 119 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190194253121
9/03/2022 14:25,Weezing,Actividad BigBlueButtonBN visualizada,The user with id 76 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.45.124.148
9/03/2022 13:46,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.148.120.14
9/03/2022 12:07,Jynx,Actividad BigBlueButtonBN visualizada,The user with id 23 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.137.50.21
9/03/2022 12:07,Jynx,Actividad BigBlueButtonBN visualizada,The user with id 23 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.137.50.21
9/03/2022 11:42,Charmander,Actividad BigBlueButtonBN visualizada,The user with id 21 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.19.38.32
9/03/2022 11:42,Charmander,Actividad BigBlueButtonBN visualizada,The user with id 21 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.19.38.32
9/03/2022 11:30,Mankey,Actividad BigBlueButtonBN visualizada,The user with id 44 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.170.89.73
9/03/2022 11:30,Mankey,Actividad BigBlueButtonBN visualizada,The user with id 44 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.170.89.73
9/03/2022 10:07,Oddish,Actividad BigBlueButtonBN visualizada,The user with id 102 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152168191103
9/03/2022 09:44,Weepinbell,Actividad BigBlueButtonBN visualizada,The user with id 26 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.33.7
9/03/2022 07:46,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.238.43
9/03/2022 07:46,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.238.43
8/03/2022 20:14,Fearow,Actividad BigBlueButtonBN visualizada,The user with id 91 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.9
8/03/2022 17:09,Primeape,Actividad BigBlueButtonBN visualizada,The user with id 131 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
8/03/2022 17:09,Primeape,Actividad BigBlueButtonBN visualizada,The user with id 131 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
8/03/2022 16:07,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.8.185.205
8/03/2022 12:43,Rhydon,Actividad BigBlueButtonBN visualizada,The user with id 88 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.62.178
8/03/2022 09:12,Jolteon,Actividad BigBlueButtonBN visualizada,The user with id 42 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191135133
8/03/2022 09:08,Pidgey,Actividad BigBlueButtonBN visualizada,The user with id 135 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.103.20
8/03/2022 06:32,Raticate,Actividad BigBlueButtonBN visualizada,The user with id 7 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.81.152.24
8/03/2022 03:33,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.8.185.205
8/03/2022 03:33,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.8.185.205
8/03/2022 03:33,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.8.185.205
8/03/2022 00:21,Porygon,Actividad BigBlueButtonBN visualizada,The user with id 118 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.169.30.215
7/03/2022 23:48,Hitmonchan,Actividad BigBlueButtonBN visualizada,The user with id 52 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,179.37.199.252
7/03/2022 23:28,Lapras,Actividad BigBlueButtonBN visualizada,The user with id 107 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,201.212.147.58
7/03/2022 22:49,Nidoran,Actividad BigBlueButtonBN visualizada,The user with id 119 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190194253121
7/03/2022 22:49,Nidoran,Actividad BigBlueButtonBN visualizada,The user with id 119 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190194253121
7/03/2022 21:50,Squirtle,Actividad BigBlueButtonBN visualizada,The user with id 98 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
7/03/2022 21:35,Weedle,Actividad BigBlueButtonBN visualizada,The user with id 5 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.19.50
7/03/2022 21:35,Weedle,Actividad BigBlueButtonBN visualizada,The user with id 5 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.19.50
7/03/2022 21:10,Fearow,Actividad BigBlueButtonBN visualizada,The user with id 91 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.9
7/03/2022 20:58,Ivysaur,Actividad BigBlueButtonBN visualizada,The user with id 53 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.19.89
7/03/2022 20:55,Butterfree,Actividad BigBlueButtonBN visualizada,The user with id 116 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.127.187.5
7/03/2022 20:03,Machamp,Actividad BigBlueButtonBN visualizada,The user with id 92 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.164.148.62
7/03/2022 18:35,Arbok,Actividad BigBlueButtonBN visualizada,The user with id 120 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,170.51.104.92
7/03/2022 17:49,Kangaskhan,Actividad BigBlueButtonBN visualizada,The user with id 24 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181169231107
7/03/2022 17:01,Muk,Actividad BigBlueButtonBN visualizada,The user with id 89 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.175.189.1
7/03/2022 16:08,Diglett,Actividad BigBlueButtonBN visualizada,The user with id 33 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.57.35
7/03/2022 16:02,Exeggutor,Actividad BigBlueButtonBN visualizada,The user with id 6 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.111.235
7/03/2022 16:02,Exeggutor,Actividad BigBlueButtonBN visualizada,The user with id 6 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.111.235
7/03/2022 14:28,Pikachu,Actividad BigBlueButtonBN visualizada,The user with id 73 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.230.147.23
7/03/2022 12:27,Jolteon,Actividad BigBlueButtonBN visualizada,The user with id 42 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190191135133
7/03/2022 12:10,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.82.252
7/03/2022 12:10,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.82.252
7/03/2022 12:08,Koffing,Actividad BigBlueButtonBN visualizada,The user with id 58 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181169245128
7/03/2022 10:48,Squirtle,Actividad BigBlueButtonBN visualizada,The user with id 98 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
7/03/2022 10:16,Tentacruel,Actividad BigBlueButtonBN visualizada,The user with id 69 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.170.81.44
7/03/2022 08:49,Growlithe,Actividad BigBlueButtonBN visualizada,The user with id 128 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152168198167
6/03/2022 23:47,Golbat,Actividad BigBlueButtonBN visualizada,The user with id 95 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.191.174.92
6/03/2022 23:39,Golbat,Actividad BigBlueButtonBN visualizada,The user with id 95 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.191.174.92
6/03/2022 23:39,Poliwhirl,Actividad BigBlueButtonBN visualizada,The user with id 66 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,201.220.19.24
6/03/2022 21:46,Machop,Actividad BigBlueButtonBN visualizada,The user with id 65 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.19.93
6/03/2022 21:46,Machop,Actividad BigBlueButtonBN visualizada,The user with id 65 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.19.93
6/03/2022 20:32,Metapod,Actividad BigBlueButtonBN visualizada,The user with id 54 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.171.57.89
6/03/2022 20:32,Metapod,Actividad BigBlueButtonBN visualizada,The user with id 54 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.171.57.89
6/03/2022 18:36,Doduo,Actividad BigBlueButtonBN visualizada,The user with id 48 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.45.124.224
6/03/2022 17:28,Lickitung,Actividad BigBlueButtonBN visualizada,The user with id 57 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.84.26
6/03/2022 17:26,Hitmonchan,Actividad BigBlueButtonBN visualizada,The user with id 52 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,179.37.245.80
6/03/2022 15:51,Weepinbell,Actividad BigBlueButtonBN visualizada,The user with id 26 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.33.7
6/03/2022 15:51,Weepinbell,Actividad BigBlueButtonBN visualizada,The user with id 26 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.33.7
6/03/2022 14:33,Chansey,Actividad BigBlueButtonBN visualizada,The user with id 22 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.12.117.135
6/03/2022 12:10,Alakazam,Actividad BigBlueButtonBN visualizada,The user with id 34 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.61
6/03/2022 02:52,Pidgeot,Actividad BigBlueButtonBN visualizada,The user with id 130 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.46.33.24
5/03/2022 23:00,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.148.126.43
5/03/2022 23:00,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.148.126.43
5/03/2022 16:48,Primeape,Actividad BigBlueButtonBN visualizada,The user with id 131 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
5/03/2022 16:48,Primeape,Actividad BigBlueButtonBN visualizada,The user with id 131 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
